Date,AVAL_Close,BBD_Close,CIB_Close,DIA_Close,EC_Close,EEM_Close,EFA_Close,EWG_Close,EWZ_Close,IVV_Close,IWD_Close,IWM_Close,PBR_Close,QQQ_Close,SPY_Close,VEA_Close,VGK_Close,VOO_Close,VTI_Close,VWO_Close
2019-03-14,7.630000114440918,9.833333015441895,50.790000915527344,257.5400085449219,21.09000015258789,42.459999084472656,64.5199966430664,27.31999969482422,43.209999084472656,283.010009765625,123.97000122070312,154.35000610351562,16.25,176.7100067138672,281.1600036621094,40.880001068115234,54.06999969482422,258.5899963378906,144.33999633789062,42.0
2019-03-15,7.659999847412109,9.925000190734863,51.099998474121094,258.3399963378906,21.3799991607666,43.08000183105469,65.22000122070312,27.579999923706055,43.689998626708984,284.2799987792969,124.54000091552734,154.75999450683594,16.59000015258789,178.35000610351562,281.30999755859375,41.290000915527344,54.65999984741211,259.8500061035156,145.00999450683594,42.56999969482422
2019-03-18,7.800000190734863,10.074999809265137,52.0099983215332,258.989990234375,22.25,43.560001373291016,65.44999694824219,27.600000381469727,44.400001525878906,285.4100036621094,125.0199966430664,155.75,17.110000610351562,178.4499969482422,282.3299865722656,41.43000030517578,54.88999938964844,260.7799987792969,145.5500030517578,43.04999923706055
2019-03-19,7.880000114440918,9.891667366027832,52.7599983215332,258.8800048828125,22.40999984741211,43.58000183105469,65.58000183105469,27.860000610351562,44.349998474121094,285.5400085449219,124.72000122070312,154.9600067138672,17.3700008392334,179.0500030517578,282.3999938964844,41.540000915527344,55.06999969482422,260.8599853515625,145.52000427246094,43.060001373291016
2019-03-20,7.880000114440918,9.716667175292969,53.16999816894531,257.2900085449219,22.809999465942383,43.650001525878906,65.61000061035156,27.690000534057617,44.0099983215332,283.3900146484375,123.12000274658203,153.25999450683594,17.6299991607666,179.75999450683594,281.54998779296875,41.5,55.130001068115234,259.92999267578125,144.9199981689453,43.04999923706055
2019-03-21,7.809999942779541,9.350000381469727,54.58000183105469,259.5799865722656,23.030000686645508,43.709999084472656,65.56999969482422,27.5,43.0,286.57000732421875,124.19999694824219,155.27000427246094,17.049999237060547,182.57000732421875,284.7300109863281,41.540000915527344,54.900001525878906,261.42999267578125,146.6199951171875,43.150001525878906
2019-03-22,7.75,8.791666984558105,51.959999084472656,254.9600067138672,21.75,42.43000030517578,64.30999755859375,26.739999771118164,40.43000030517578,281.1600036621094,121.98999786376953,149.6199951171875,15.819999694824219,178.55999755859375,279.25,40.7400016784668,53.619998931884766,256.4599914550781,143.55999755859375,41.849998474121094
2019-03-25,7.650000095367432,8.908332824707031,51.720001220703125,255.07000732421875,21.700000762939453,42.529998779296875,64.4000015258789,26.81999969482422,40.939998626708984,280.9100036621094,121.77999877929688,150.27999877929688,15.880000114440918,178.22000122070312,279.0400085449219,40.7400016784668,53.31999969482422,256.2300109863281,142.69000244140625,41.959999084472656
2019-03-26,7.690000057220459,8.975000381469727,51.9900016784668,256.4599914550781,22.139999389648438,42.65999984741211,64.72000122070312,26.899999618530273,41.619998931884766,282.9599914550781,122.98999786376953,151.86000061035156,16.389999389648438,179.0500030517578,281.1199951171875,40.9900016784668,53.5,258.0799865722656,143.7899932861328,42.099998474121094
2019-03-27,7.659999847412109,8.5,50.68000030517578,256.1099853515625,21.3700008392334,42.20000076293945,64.75,26.889999389648438,39.279998779296875,281.5799865722656,122.44999694824219,151.27000427246094,15.489999771118164,177.89999389648438,279.6499938964844,40.93000030517578,53.630001068115234,256.8800048828125,143.1300048828125,41.63999938964844
2019-03-28,7.659999847412109,8.908332824707031,50.90999984741211,257.0799865722656,21.25,42.47999954223633,64.58999633789062,26.780000686645508,40.68000030517578,282.69000244140625,122.83999633789062,152.6199951171875,15.800000190734863,178.30999755859375,280.7099914550781,40.72999954223633,53.36000061035156,257.8800048828125,143.75999450683594,42.0
2019-03-29,7.789999961853027,9.091667175292969,51.060001373291016,259.1300048828125,21.440000534057617,42.91999816894531,64.86000061035156,26.920000076293945,40.9900016784668,284.55999755859375,123.48999786376953,153.08999633789062,15.920000076293945,179.66000366210938,282.4800109863281,40.869998931884766,53.61000061035156,259.5400085449219,144.7100067138672,42.5
2019-04-01,7.820000171661377,9.260000228881836,51.11000061035156,262.3900146484375,21.8799991607666,43.630001068115234,65.69000244140625,27.299999237060547,41.79999923706055,287.8500061035156,124.88999938964844,154.75999450683594,15.9399995803833,182.0399932861328,285.8299865722656,41.400001525878906,54.310001373291016,262.5299987792969,146.38999938964844,43.13999938964844
2019-04-02,7.78000020980835,9.170000076293945,51.75,261.69000244140625,21.84000015258789,43.4900016784668,65.70999908447266,27.459999084472656,41.77000045776367,287.9200134277344,124.62999725341797,154.36000061035156,16.020000457763672,182.72999572753906,285.9700012207031,41.43000030517578,54.540000915527344,262.6199951171875,146.3800048828125,43.0099983215332
2019-04-03,7.800000190734863,9.050000190734863,52.43000030517578,262.0,21.829999923706055,43.790000915527344,66.22000122070312,27.899999618530273,41.18000030517578,288.44000244140625,124.7699966430664,155.16000366210938,15.720000267028809,183.77999877929688,286.4200134277344,41.75,55.040000915527344,263.1099853515625,146.72999572753906,43.220001220703125
2019-04-04,7.900000095367432,9.3100004196167,53.400001525878906,263.7799987792969,21.399999618530273,44.060001373291016,66.08000183105469,27.90999984741211,42.099998474121094,289.1300048828125,125.19999694824219,155.9199981689453,16.170000076293945,183.7100067138672,287.17999267578125,41.66999816894531,54.88999938964844,263.739990234375,147.0399932861328,43.5
2019-04-05,7.980000019073486,9.390000343322754,54.33000183105469,264.1600036621094,21.579999923706055,44.400001525878906,66.25,27.940000534057617,42.290000915527344,290.45001220703125,125.7699966430664,157.3800048828125,16.5,184.66000366210938,288.57000732421875,41.7599983215332,55.040000915527344,265.010009765625,147.77999877929688,43.849998474121094
2019-04-08,8.15999984741211,9.40999984741211,55.310001373291016,263.2200012207031,21.969999313354492,44.400001525878906,66.29000091552734,27.899999618530273,42.650001525878906,290.7699890136719,125.8499984741211,157.1199951171875,16.989999771118164,185.1300048828125,288.7900085449219,41.790000915527344,55.099998474121094,265.239990234375,147.91000366210938,43.81999969482422
2019-04-09,8.449999809265137,9.350000381469727,54.91999816894531,261.510009765625,21.610000610351562,44.310001373291016,65.87000274658203,27.649999618530273,42.08000183105469,289.2699890136719,125.04000091552734,155.1999969482422,16.8799991607666,184.47999572753906,287.30999755859375,41.540000915527344,54.779998779296875,263.8299865722656,147.02000427246094,43.7599983215332
2019-04-10,8.420000076293945,9.34000015258789,54.90999984741211,261.6000061035156,21.860000610351562,44.52000045776367,66.12000274658203,27.850000381469727,42.25,290.2200012207031,125.44999694824219,157.30999755859375,16.989999771118164,185.47000122070312,288.2900085449219,41.709999084472656,55.0099983215332,264.739990234375,147.6999969482422,43.970001220703125
2019-04-11,8.399999618530273,9.100000381469727,54.18000030517578,261.3999938964844,21.31999969482422,44.040000915527344,65.9800033569336,27.8799991607666,41.470001220703125,290.20001220703125,125.5999984741211,157.11000061035156,16.469999313354492,185.02999877929688,288.2099914550781,41.630001068115234,55.029998779296875,264.69000244140625,147.69000244140625,43.459999084472656
2019-04-12,8.34000015258789,8.9399995803833,53.779998779296875,264.07000732421875,21.0,44.36000061035156,66.44000244140625,28.219999313354492,40.31999969482422,292.1600036621094,126.56999969482422,157.67999267578125,14.9399995803833,185.8300018310547,290.1600036621094,41.939998626708984,55.38999938964844,266.4800109863281,148.67999267578125,43.72999954223633
2019-04-15,8.260000228881836,8.949999809265137,52.47999954223633,263.80999755859375,20.559999465942383,44.130001068115234,66.47000122070312,28.25,40.619998931884766,291.9200134277344,126.27999877929688,157.1699981689453,15.020000457763672,185.86000061035156,289.9700012207031,41.959999084472656,55.4900016784668,266.29998779296875,148.55999755859375,43.5
2019-04-16,8.220000267028809,8.859999656677246,52.060001373291016,264.5299987792969,20.639999389648438,44.459999084472656,66.5199966430664,28.399999618530273,40.790000915527344,292.1400146484375,126.52999877929688,157.5399932861328,15.369999885559082,186.5,290.1600036621094,42.029998779296875,55.529998779296875,266.489990234375,148.60000610351562,43.849998474121094
2019-04-17,8.329999923706055,8.6899995803833,52.88999938964844,264.5299987792969,20.31999969482422,44.59000015258789,66.70999908447266,28.6200008392334,40.04999923706055,291.3699951171875,126.08999633789062,156.10000610351562,15.300000190734863,187.14999389648438,289.45001220703125,42.099998474121094,55.720001220703125,265.8399963378906,148.0500030517578,43.959999084472656
2019-04-18,8.239999771118164,8.819999694824219,53.08000183105469,265.55999755859375,19.899999618530273,44.560001373291016,66.66999816894531,28.56999969482422,40.459999084472656,292.0,126.20999908447266,155.63999938964844,15.619999885559082,187.38999938964844,290.0199890136719,42.02000045776367,55.56999969482422,266.3399963378906,148.27000427246094,44.0099983215332
2019-04-22,8.220000267028809,8.869999885559082,53.650001525878906,265.07000732421875,20.809999465942383,44.27000045776367,66.55999755859375,28.649999618530273,40.4900016784668,292.29998779296875,126.06999969482422,155.22999572753906,15.6899995803833,187.9199981689453,290.2699890136719,41.97999954223633,55.619998931884766,266.6000061035156,148.30999755859375,43.75
2019-04-23,8.239999771118164,9.079999923706055,53.34000015258789,266.4800109863281,19.420000076293945,44.369998931884766,66.69000244140625,28.59000015258789,41.13999938964844,294.8399963378906,126.88999938964844,157.57000732421875,15.800000190734863,190.30999755859375,292.8800048828125,42.08000183105469,55.560001373291016,268.8999938964844,149.8000030517578,43.849998474121094
2019-04-24,8.0600004196167,8.880000114440918,52.47999954223633,265.9200134277344,18.8700008392334,43.77000045776367,66.2300033569336,28.549999237060547,40.09000015258789,294.2200012207031,126.68000030517578,158.05999755859375,15.34000015258789,189.7100067138672,292.2300109863281,41.709999084472656,55.209999084472656,268.3699951171875,149.60000610351562,43.34000015258789
2019-04-25,8.020000457763672,9.069999694824219,52.459999084472656,264.5299987792969,18.889999389648438,43.709999084472656,66.18000030517578,28.469999313354492,41.08000183105469,294.0400085449219,126.43000030517578,156.75,15.470000267028809,190.47999572753906,292.04998779296875,41.68000030517578,55.119998931884766,268.2699890136719,149.35000610351562,43.2599983215332
2019-04-26,8.010000228881836,9.119999885559082,52.66999816894531,265.3399963378906,18.579999923706055,43.880001068115234,66.44999694824219,28.540000915527344,41.25,295.4700012207031,126.94999694824219,158.27000427246094,15.380000114440918,190.64999389648438,293.4100036621094,41.84000015258789,55.2400016784668,269.5,150.16000366210938,43.459999084472656
2019-04-29,8.010000228881836,8.970000267028809,51.95000076293945,265.44000244140625,18.510000228881836,43.970001220703125,66.72000122070312,28.709999084472656,41.22999954223633,295.7900085449219,127.12999725341797,159.02999877929688,15.369999885559082,191.02000427246094,293.8699951171875,42.0,55.470001220703125,269.8399963378906,150.3800048828125,43.380001068115234
2019-04-30,7.860000133514404,9.0600004196167,50.720001220703125,265.7900085449219,18.489999771118164,43.93000030517578,66.76000213623047,28.799999237060547,41.38999938964844,295.94000244140625,127.75,158.2899932861328,15.229999542236328,189.5399932861328,294.0199890136719,42.029998779296875,55.709999084472656,270.010009765625,150.38999938964844,43.40999984741211
2019-05-01,7.869999885559082,8.920000076293945,50.130001068115234,264.1499938964844,18.06999969482422,43.599998474121094,66.37999725341797,28.610000610351562,40.70000076293945,293.79998779296875,126.79000091552734,156.7899932861328,14.930000305175781,188.92999267578125,291.80999755859375,41.75,55.2599983215332,268.0400085449219,149.27000427246094,43.16999816894531
2019-05-02,7.829999923706055,8.979999542236328,49.2599983215332,262.8800048828125,18.040000915527344,43.70000076293945,66.27999877929688,28.579999923706055,40.650001525878906,293.260009765625,126.54000091552734,157.52000427246094,14.90999984741211,188.11000061035156,291.17999267578125,41.66999816894531,55.06999969482422,267.510009765625,149.02000427246094,43.22999954223633
2019-05-03,7.849999904632568,9.130000114440918,48.599998474121094,264.9700012207031,18.100000381469727,44.220001220703125,66.98999786376953,28.950000762939453,41.189998626708984,296.010009765625,127.55999755859375,160.52999877929688,15.010000228881836,191.11000061035156,294.0299987792969,42.08000183105469,55.630001068115234,270.04998779296875,150.6300048828125,43.790000915527344
2019-05-06,7.769999980926514,8.819999694824219,48.29999923706055,264.2699890136719,17.899999618530273,43.310001373291016,66.2300033569336,28.65999984741211,40.459999084472656,294.8999938964844,127.05999755859375,160.7100067138672,14.859999656677246,189.94000244140625,292.82000732421875,41.68000030517578,55.11000061035156,268.9800109863281,150.14999389648438,42.86000061035156
2019-05-07,7.71999979019165,8.75,47.470001220703125,259.5199890136719,17.56999969482422,42.459999084472656,65.06999969482422,28.030000686645508,40.119998931884766,289.9100036621094,125.19999694824219,157.52999877929688,14.710000038146973,186.24000549316406,287.92999267578125,40.97999954223633,54.09000015258789,264.6199951171875,147.55999755859375,42.04999923706055
2019-05-08,7.71999979019165,9.0,48.5099983215332,259.6600036621094,18.06999969482422,42.400001525878906,65.1500015258789,28.329999923706055,40.90999984741211,289.5199890136719,124.83999633789062,156.75999450683594,15.260000228881836,185.77000427246094,287.5299987792969,41.040000915527344,54.36000061035156,264.1000061035156,147.32000732421875,41.939998626708984
2019-05-09,7.650000095367432,8.8100004196167,48.79999923706055,258.44000244140625,18.59000015258789,41.72999954223633,64.8499984741211,28.139999389648438,40.290000915527344,288.7200012207031,124.62999725341797,156.19000244140625,14.779999732971191,184.77000427246094,286.6600036621094,40.7400016784668,54.029998779296875,263.2900085449219,146.85000610351562,41.349998474121094
2019-05-10,7.590000152587891,8.760000228881836,49.900001525878906,259.9200134277344,18.639999389648438,41.97999954223633,65.33000183105469,28.34000015258789,40.25,290.0,125.31999969482422,156.6199951171875,14.8100004196167,185.0,288.1000061035156,41.0099983215332,54.45000076293945,264.5199890136719,147.52999877929688,41.689998626708984
2019-05-13,7.409999847412109,8.4399995803833,47.720001220703125,253.47000122070312,18.290000915527344,40.58000183105469,63.810001373291016,27.520000457763672,38.84000015258789,282.79998779296875,122.80999755859375,151.6300048828125,14.350000381469727,178.5800018310547,280.8599853515625,40.09000015258789,53.150001525878906,258.0299987792969,143.8000030517578,40.279998779296875
2019-05-14,7.329999923706055,8.430000305175781,47.68000030517578,255.80999755859375,18.459999084472656,41.150001525878906,64.44999694824219,27.770000457763672,38.970001220703125,285.32000732421875,123.7699966430664,153.5399932861328,14.359999656677246,180.5399932861328,283.3999938964844,40.470001220703125,53.65999984741211,260.2699890136719,145.10000610351562,40.84000015258789
2019-05-15,7.210000038146973,8.270000457763672,47.630001068115234,256.9200134277344,18.559999465942383,41.22999954223633,64.68000030517578,28.040000915527344,38.439998626708984,287.0299987792969,123.91999816894531,154.0399932861328,14.15999984741211,183.08999633789062,285.05999755859375,40.650001525878906,53.900001525878906,261.80999755859375,145.9600067138672,40.95000076293945
2019-05-16,7.099999904632568,8.09000015258789,47.29999923706055,259.1600036621094,18.760000228881836,41.029998779296875,65.19999694824219,28.299999237060547,37.650001525878906,289.55999755859375,124.91000366210938,155.0,13.850000381469727,184.92999267578125,287.70001220703125,40.900001525878906,54.36000061035156,264.2099914550781,147.27999877929688,40.849998474121094
2019-05-17,7.019999980926514,8.010000228881836,46.13999938964844,257.44000244140625,18.530000686645508,40.290000915527344,64.7699966430664,28.049999237060547,36.9900016784668,287.8999938964844,124.29000091552734,152.83999633789062,13.460000038146973,183.0399932861328,285.8399963378906,40.66999816894531,54.0099983215332,262.6099853515625,146.24000549316406,40.06999969482422
2019-05-20,7.010000228881836,8.220000267028809,45.84000015258789,256.6700134277344,18.229999542236328,40.119998931884766,64.51000213623047,27.719999313354492,37.720001220703125,285.9800109863281,123.86000061035156,151.77999877929688,13.680000305175781,179.9499969482422,283.95001220703125,40.4900016784668,53.63999938964844,260.82000732421875,145.1999969482422,39.93000030517578
2019-05-21,7.119999885559082,8.630000114440918,46.18000030517578,258.7699890136719,18.5,40.630001068115234,64.94000244140625,27.969999313354492,39.2599983215332,288.4800109863281,124.9000015258789,153.82000732421875,14.100000381469727,181.8300018310547,286.510009765625,40.77000045776367,54.029998779296875,263.0299987792969,146.6199951171875,40.470001220703125
2019-05-22,7.170000076293945,8.619999885559082,45.869998931884766,257.6000061035156,18.219999313354492,40.43000030517578,64.68000030517578,27.860000610351562,39.36000061035156,287.6499938964844,124.37999725341797,152.52999877929688,14.220000267028809,181.02000427246094,285.6300048828125,40.61000061035156,53.84000015258789,262.30999755859375,146.08999633789062,40.29999923706055
2019-05-23,6.940000057220459,8.529999732971191,45.16999816894531,254.75999450683594,17.459999084472656,39.90999984741211,64.08999633789062,27.5,39.09000015258789,284.05999755859375,123.01000213623047,149.38999938964844,13.90999984741211,178.25,282.1400146484375,40.20000076293945,53.20000076293945,259.239990234375,144.22999572753906,39.790000915527344
2019-05-24,7.119999885559082,8.489999771118164,45.52000045776367,256.1199951171875,17.8700008392334,39.95000076293945,64.77999877929688,27.700000762939453,39.220001220703125,284.760009765625,123.36000061035156,150.7899932861328,14.100000381469727,178.16000366210938,282.7799987792969,40.619998931884766,53.81999969482422,259.69000244140625,144.5800018310547,39.849998474121094
2019-05-28,6.869999885559082,8.760000228881836,44.90999984741211,253.47000122070312,16.610000610351562,40.09000015258789,64.1500015258789,27.469999313354492,40.279998779296875,282.0799865722656,121.81999969482422,149.58999633789062,14.319999694824219,177.49000549316406,280.1499938964844,40.27000045776367,53.220001220703125,257.3599853515625,143.30999755859375,39.970001220703125
2019-05-29,6.980000019073486,9.029999732971191,46.5,251.27000427246094,17.049999237060547,40.349998474121094,63.7400016784668,27.139999389648438,40.91999816894531,280.239990234375,121.0999984741211,148.33999633789062,14.550000190734863,176.02999877929688,278.2699890136719,40.0,52.75,255.58999633789062,142.3300018310547,40.310001373291016
2019-05-30,7.010000228881836,9.229999542236328,46.75,251.8699951171875,16.739999771118164,40.56999969482422,63.97999954223633,27.280000686645508,41.36000061035156,280.8699951171875,121.08999633789062,147.92999267578125,14.5,176.77000427246094,279.0299987792969,40.150001525878906,53.029998779296875,256.29998779296875,142.61000061035156,40.4900016784668
2019-05-31,6.929999828338623,9.359999656677246,46.970001220703125,248.22000122070312,16.389999389648438,40.709999084472656,63.400001525878906,26.920000076293945,41.650001525878906,277.29998779296875,119.56999969482422,145.86000061035156,14.430000305175781,173.9499969482422,275.2699890136719,39.84000015258789,52.54999923706055,252.8699951171875,140.69000244140625,40.63999938964844
2019-06-03,7.010000228881836,9.430000305175781,46.130001068115234,248.5,16.81999969482422,41.08000183105469,63.77000045776367,27.1299991607666,41.959999084472656,276.3800048828125,120.62999725341797,146.3699951171875,14.770000457763672,170.1199951171875,274.57000732421875,40.0,52.91999816894531,252.1199951171875,140.41000366210938,40.880001068115234
2019-06-04,7.039999961853027,9.539999961853027,48.27000045776367,253.64999389648438,17.149999618530273,41.16999816894531,64.5,27.670000076293945,42.560001373291016,282.44000244140625,122.94000244140625,150.16000366210938,15.029999732971191,174.91000366210938,280.5299987792969,40.52000045776367,53.59000015258789,257.6700134277344,143.55999755859375,40.88999938964844
2019-06-05,6.940000057220459,9.34000015258789,47.599998474121094,255.72999572753906,16.719999313354492,40.84000015258789,64.4800033569336,27.56999969482422,41.560001373291016,284.8599853515625,123.5999984741211,150.19000244140625,14.710000038146973,176.2100067138672,282.9599914550781,40.5,53.56999969482422,259.8500061035156,144.66000366210938,40.59000015258789
2019-06-06,6.960000038146973,9.550000190734863,48.220001220703125,257.7200012207031,16.8700008392334,40.86000061035156,64.73999786376953,27.6200008392334,42.220001220703125,286.760009765625,124.36000061035156,149.8000030517578,14.949999809265137,177.61000061035156,284.79998779296875,40.66999816894531,53.849998474121094,261.5400085449219,145.47000122070312,40.58000183105469
2019-06-07,7.090000152587891,9.579999923706055,48.5099983215332,260.25,17.489999771118164,41.18000030517578,65.55999755859375,27.8700008392334,42.599998474121094,289.6700134277344,124.94999694824219,150.86000061035156,15.380000114440918,181.0399932861328,287.6499938964844,41.150001525878906,54.560001373291016,264.1499938964844,146.7899932861328,40.869998931884766
2019-06-10,7.199999809265137,9.449999809265137,48.75,260.989990234375,17.360000610351562,41.61000061035156,65.73999786376953,27.90999984741211,42.27000045776367,291.0,125.3499984741211,151.75,15.069999694824219,183.14999389648438,288.9700012207031,41.2599983215332,54.63999938964844,265.3900146484375,147.61000061035156,41.25
2019-06-11,7.230000019073486,9.600000381469727,49.880001068115234,260.8800048828125,17.18000030517578,42.08000183105469,66.06999969482422,28.100000381469727,43.349998474121094,290.95001220703125,125.33000183105469,151.3000030517578,15.520000457763672,183.39999389648438,288.8999938964844,41.459999084472656,54.9900016784668,265.3399963378906,147.47000122070312,41.68000030517578
2019-06-12,7.25,9.399999618530273,49.11000061035156,260.45001220703125,16.610000610351562,41.630001068115234,65.58000183105469,27.899999618530273,42.779998779296875,290.2900085449219,125.11000061035156,151.47000122070312,15.210000038146973,182.33999633789062,288.3900146484375,41.130001068115234,54.630001068115234,264.8399963378906,147.27000427246094,41.22999954223633
2019-06-13,7.409999847412109,9.390000343322754,49.20000076293945,261.55999755859375,16.989999771118164,41.560001373291016,65.63999938964844,28.0,43.209999084472656,291.6199951171875,125.70999908447266,153.07000732421875,15.470000267028809,183.4199981689453,289.5799865722656,41.150001525878906,54.689998626708984,266.0199890136719,147.9499969482422,41.27000045776367
2019-06-14,7.420000076293945,9.180000305175781,48.59000015258789,261.510009765625,16.950000762939453,41.099998474121094,65.16000366210938,27.690000534057617,42.2400016784668,291.25,125.58999633789062,151.72999572753906,15.399999618530273,182.63999938964844,289.260009765625,40.869998931884766,54.2400016784668,265.6199951171875,147.6300048828125,40.7599983215332
2019-06-17,7.389999866485596,9.180000305175781,48.08000183105469,261.67999267578125,17.149999618530273,40.95000076293945,63.83000183105469,26.93000030517578,41.709999084472656,289.739990234375,124.68000030517578,152.24000549316406,15.460000038146973,183.74000549316406,289.3699951171875,40.45000076293945,53.220001220703125,265.8599853515625,147.19000244140625,40.650001525878906
2019-06-18,7.590000152587891,9.319999694824219,49.599998474121094,265.3299865722656,17.670000076293945,41.939998626708984,64.68000030517578,27.420000076293945,42.810001373291016,292.45001220703125,125.77999877929688,154.00999450683594,15.789999961853027,186.41000366210938,292.3999938964844,41.0099983215332,54.040000915527344,268.510009765625,148.8000030517578,41.56999969482422
2019-06-19,7.619999885559082,9.520000457763672,50.7599983215332,265.55999755859375,17.989999771118164,42.290000915527344,65.08000183105469,27.5,43.29999923706055,293.239990234375,126.11000061035156,154.55999755859375,15.9399995803833,187.11000061035156,293.05999755859375,41.2400016784668,54.2599983215332,269.2200012207031,149.30999755859375,41.86000061035156
2019-06-20,7.78000020980835,9.720000267028809,51.16999816894531,268.0799865722656,18.579999923706055,42.90999984741211,65.6500015258789,27.790000915527344,44.18000030517578,296.0199890136719,127.19999694824219,155.2899932861328,16.3700008392334,188.85000610351562,295.8599853515625,41.63999938964844,54.7599983215332,271.7300109863281,150.67999267578125,42.5099983215332
2019-06-21,7.639999866485596,9.720000267028809,50.779998779296875,267.1000061035156,18.729999542236328,42.77000045776367,65.37000274658203,27.760000228881836,44.369998931884766,295.57000732421875,127.37999725341797,153.9499969482422,16.6200008392334,188.57000732421875,294.0,41.4900016784668,54.720001220703125,271.4100036621094,150.6999969482422,42.34000015258789
2019-06-24,7.829999923706055,9.880000114440918,51.56999969482422,267.1700134277344,18.739999771118164,42.709999084472656,65.51000213623047,27.75,44.380001068115234,295.2699890136719,126.81999969482422,152.0800018310547,16.59000015258789,188.16000366210938,293.6400146484375,41.54999923706055,54.84000015258789,271.05999755859375,149.86000061035156,42.369998931884766
2019-06-25,7.880000114440918,9.710000038146973,51.27000045776367,265.260009765625,18.719999313354492,42.27000045776367,65.12000274658203,27.540000915527344,43.20000076293945,292.4100036621094,126.25,151.14999389648438,15.979999542236328,184.92999267578125,290.760009765625,41.33000183105469,54.43000030517578,268.3800048828125,148.44000244140625,41.90999984741211
2019-06-26,7.840000152587891,9.859999656677246,51.400001525878906,265.2200012207031,18.770000457763672,42.66999816894531,65.19999694824219,27.65999984741211,43.54999923706055,292.0799865722656,125.80000305175781,150.8000030517578,15.859999656677246,185.7899932861328,290.4700012207031,41.380001068115234,54.52000045776367,268.1199951171875,148.16000366210938,42.31999969482422
2019-06-27,7.860000133514404,9.819999694824219,50.88999938964844,265.1499938964844,18.399999618530273,42.970001220703125,65.36000061035156,27.75,43.689998626708984,293.2799987792969,126.3499984741211,153.6300048828125,15.539999961853027,186.5,291.5,41.47999954223633,54.529998779296875,267.6700134277344,149.0500030517578,42.560001373291016
